_id,DATE_TIME,LATITUDE,LONGITUDE,GEOHASH,MINIMUM_SPEED,MAXIMUM_SPEED,AVERAGE_SPEED,NUMBER_OF_VEHICLES
475969.0,2020-02-09T17:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,12,64,90
478960.0,2020-02-09T18:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,7,59,87
480501.0,2020-02-09T19:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,6,63,63
483668.0,2020-02-09T20:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,10,67,83
485011.0,2020-02-09T21:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,11,55,61
486430.0,2020-02-09T22:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,6,55,71
489746.0,2020-02-09T23:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,11,64,49
491647.0,2020-02-10T00:00:00,29.2071533203125,40.9762573242188,sxkc0e,121,9,58,45
493782.0,2020-02-10T01:00:00,29.2071533203125,40.9762573242188,sxkc0e,105,18,53,28
495562.0,2020-02-10T02:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,17,56,18
497260.0,2020-02-10T03:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,25,61,11
499421.0,2020-02-10T04:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,12,58,18
502417.0,2020-02-10T05:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,23,62,50
505420.0,2020-02-10T06:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,6,59,144
507987.0,2020-02-10T07:00:00,29.2071533203125,40.9762573242188,sxkc0e,121,6,36,202
510204.0,2020-02-10T08:00:00,29.2071533203125,40.9762573242188,sxkc0e,105,6,31,179
510763.0,2020-02-10T09:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,6,41,199
512808.0,2020-02-10T10:00:00,29.2071533203125,40.9762573242188,sxkc0e,129,6,50,164
515227.0,2020-02-10T11:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,7,54,142
517659.0,2020-02-10T12:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,6,50,149
521029.0,2020-02-10T13:00:00,29.2071533203125,40.9762573242188,sxkc0e,122,7,53,157
523013.0,2020-02-10T14:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,6,53,128
524715.0,2020-02-10T15:00:00,29.2071533203125,40.9762573242188,sxkc0e,106,6,52,150
528462.0,2020-02-10T16:00:00,29.2071533203125,40.9762573242188,sxkc0e,105,7,53,161
530951.0,2020-02-10T17:00:00,29.2071533203125,40.9762573242188,sxkc0e,102,6,48,172
533495.0,2020-02-10T18:00:00,29.2071533203125,40.9762573242188,sxkc0e,100,6,45,234
535122.0,2020-02-10T19:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,6,49,203
536776.0,2020-02-10T20:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,6,59,153
540017.0,2020-02-10T21:00:00,29.2071533203125,40.9762573242188,sxkc0e,122,6,66,96
542400.0,2020-02-10T22:00:00,29.2071533203125,40.9762573242188,sxkc0e,126,8,57,81
543907.0,2020-02-10T23:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,6,60,68
546191.0,2020-02-11T00:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,9,59,55
547624.0,2020-02-11T01:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,8,54,35
550959.0,2020-02-11T02:00:00,29.2071533203125,40.9762573242188,sxkc0e,101,23,58,21
553208.0,2020-02-11T03:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,25,57,14
554855.0,2020-02-11T04:00:00,29.2071533203125,40.9762573242188,sxkc0e,102,23,62,30
556364.0,2020-02-11T05:00:00,29.2071533203125,40.9762573242188,sxkc0e,122,8,60,43
558658.0,2020-02-11T06:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,6,59,155
560492.0,2020-02-11T07:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,6,45,226
564880.0,2020-02-11T08:00:00,29.2071533203125,40.9762573242188,sxkc0e,99,6,41,186
565378.0,2020-02-11T09:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,6,40,180
567284.0,2020-02-11T10:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,7,45,160
571178.0,2020-02-11T11:00:00,29.2071533203125,40.9762573242188,sxkc0e,100,6,51,154
573769.0,2020-02-11T12:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,6,50,171
575201.0,2020-02-11T13:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,6,50,166
578291.0,2020-02-11T14:00:00,29.2071533203125,40.9762573242188,sxkc0e,122,6,53,165
580866.0,2020-02-11T15:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,6,50,160
582282.0,2020-02-11T16:00:00,29.2071533203125,40.9762573242188,sxkc0e,101,6,51,141
585768.0,2020-02-11T17:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,6,50,170
587805.0,2020-02-11T18:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,6,47,219
588935.0,2020-02-11T19:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,6,53,205
592075.0,2020-02-11T20:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,8,56,141
593664.0,2020-02-11T21:00:00,29.2071533203125,40.9762573242188,sxkc0e,124,6,53,106
597118.0,2020-02-11T22:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,6,58,90
598909.0,2020-02-11T23:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,7,53,72
601724.0,2020-02-12T00:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,7,60,61
602346.0,2020-02-12T01:00:00,29.2071533203125,40.9762573242188,sxkc0e,93,21,57,43
604841.0,2020-02-12T02:00:00,29.2071533203125,40.9762573242188,sxkc0e,91,16,57,22
607554.0,2020-02-12T03:00:00,29.2071533203125,40.9762573242188,sxkc0e,100,21,53,14
610155.0,2020-02-12T04:00:00,29.2071533203125,40.9762573242188,sxkc0e,102,25,58,23
611473.0,2020-02-12T05:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,21,60,48
612928.0,2020-02-12T06:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,7,53,146
617102.0,2020-02-12T07:00:00,29.2071533203125,40.9762573242188,sxkc0e,123,6,42,220
618875.0,2020-02-12T08:00:00,29.2071533203125,40.9762573242188,sxkc0e,121,6,39,195
620675.0,2020-02-12T09:00:00,29.2071533203125,40.9762573242188,sxkc0e,105,6,47,199
623807.0,2020-02-12T10:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,6,48,180
625761.0,2020-02-12T11:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,6,50,156
627223.0,2020-02-12T12:00:00,29.2071533203125,40.9762573242188,sxkc0e,106,6,57,163
631018.0,2020-02-12T13:00:00,29.2071533203125,40.9762573242188,sxkc0e,121,6,56,140
632791.0,2020-02-12T14:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,6,52,176
635285.0,2020-02-12T15:00:00,29.2071533203125,40.9762573242188,sxkc0e,103,6,52,137
635934.0,2020-02-12T16:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,6,49,138
639645.0,2020-02-12T17:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,50,157
641099.0,2020-02-12T18:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,6,47,232
644169.0,2020-02-12T19:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,7,48,187
646369.0,2020-02-12T20:00:00,29.2071533203125,40.9762573242188,sxkc0e,122,6,58,133
648228.0,2020-02-12T21:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,9,59,99
650419.0,2020-02-12T22:00:00,29.2071533203125,40.9762573242188,sxkc0e,125,6,55,93
653416.0,2020-02-12T23:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,8,56,87
655406.0,2020-02-13T00:00:00,29.2071533203125,40.9762573242188,sxkc0e,129,10,55,53
657066.0,2020-02-13T01:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,23,57,37
658819.0,2020-02-13T02:00:00,29.2071533203125,40.9762573242188,sxkc0e,82,25,56,20
661456.0,2020-02-13T03:00:00,29.2071533203125,40.9762573242188,sxkc0e,103,13,48,18
664322.0,2020-02-13T04:00:00,29.2071533203125,40.9762573242188,sxkc0e,97,32,66,21
665830.0,2020-02-13T05:00:00,29.2071533203125,40.9762573242188,sxkc0e,100,8,61,40
667490.0,2020-02-13T06:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,6,56,137
669712.0,2020-02-13T07:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,6,45,227
673188.0,2020-02-13T08:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,6,33,211
676020.0,2020-02-13T09:00:00,29.2071533203125,40.9762573242188,sxkc0e,126,7,50,172
678175.0,2020-02-13T10:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,6,48,172
679167.0,2020-02-13T11:00:00,29.2071533203125,40.9762573242188,sxkc0e,103,6,49,121
681564.0,2020-02-13T12:00:00,29.2071533203125,40.9762573242188,sxkc0e,102,6,48,131
684706.0,2020-02-13T13:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,6,50,161
686945.0,2020-02-13T14:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,7,52,198
687857.0,2020-02-13T15:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,7,44,131
690217.0,2020-02-13T16:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,6,47,170
693847.0,2020-02-13T17:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,7,49,177
695780.0,2020-02-13T18:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,6,47,198
697767.0,2020-02-13T19:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,48,236
700493.0,2020-02-13T20:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,7,57,148
702619.0,2020-02-13T21:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,8,64,109
704148.0,2020-02-13T22:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,6,57,97
707858.0,2020-02-13T23:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,10,63,76
710518.0,2020-02-14T00:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,14,49,52
711040.0,2020-02-14T01:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,23,66,39
714916.0,2020-02-14T02:00:00,29.2071533203125,40.9762573242188,sxkc0e,125,23,54,26
717062.0,2020-02-14T03:00:00,29.2071533203125,40.9762573242188,sxkc0e,90,12,47,13
718766.0,2020-02-14T04:00:00,29.2071533203125,40.9762573242188,sxkc0e,91,25,64,16
719939.0,2020-02-14T05:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,14,63,47
723512.0,2020-02-14T06:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,11,61,143
725925.0,2020-02-14T07:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,7,48,224
728580.0,2020-02-14T08:00:00,29.2071533203125,40.9762573242188,sxkc0e,124,6,45,194
729859.0,2020-02-14T09:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,6,46,151
732182.0,2020-02-14T10:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,6,53,144
735022.0,2020-02-14T11:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,6,52,177
735658.0,2020-02-14T12:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,6,52,130
739961.0,2020-02-14T13:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,7,50,118
740247.0,2020-02-14T14:00:00,29.2071533203125,40.9762573242188,sxkc0e,106,6,47,135
743586.0,2020-02-14T15:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,6,46,115
746364.0,2020-02-14T16:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,6,48,140
748678.0,2020-02-14T17:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,6,50,121
751128.0,2020-02-14T18:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,6,45,144
753870.0,2020-02-14T19:00:00,29.2071533203125,40.9762573242188,sxkc0e,135,7,47,173
755905.0,2020-02-14T20:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,9,57,117
756588.0,2020-02-14T21:00:00,29.2071533203125,40.9762573242188,sxkc0e,124,7,58,101
759687.0,2020-02-14T22:00:00,29.2071533203125,40.9762573242188,sxkc0e,124,8,59,95
762495.0,2020-02-14T23:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,6,60,80
764306.0,2020-02-15T00:00:00,29.2071533203125,40.9762573242188,sxkc0e,106,9,56,77
767127.0,2020-02-15T01:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,14,63,42
769799.0,2020-02-15T02:00:00,29.2071533203125,40.9762573242188,sxkc0e,105,17,56,28
771583.0,2020-02-15T03:00:00,29.2071533203125,40.9762573242188,sxkc0e,94,19,49,17
774132.0,2020-02-15T04:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,19,53,24
774336.0,2020-02-15T05:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,21,59,37
778178.0,2020-02-15T06:00:00,29.2071533203125,40.9762573242188,sxkc0e,103,6,59,73
780689.0,2020-02-15T07:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,6,47,177
781421.0,2020-02-15T08:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,49,227
785377.0,2020-02-15T09:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,6,50,197
787556.0,2020-02-15T10:00:00,29.2071533203125,40.9762573242188,sxkc0e,123,6,47,146
789583.0,2020-02-15T11:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,45,145
792202.0,2020-02-15T12:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,6,49,192
794256.0,2020-02-15T13:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,6,48,178
797107.0,2020-02-15T14:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,6,48,152
797430.0,2020-02-15T15:00:00,29.2071533203125,40.9762573242188,sxkc0e,124,6,49,154
801085.0,2020-02-15T16:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,6,55,163
802984.0,2020-02-15T17:00:00,29.2071533203125,40.9762573242188,sxkc0e,129,10,58,126
804753.0,2020-02-15T18:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,6,58,144
807546.0,2020-02-15T19:00:00,29.2071533203125,40.9762573242188,sxkc0e,105,9,59,117
809150.0,2020-02-15T20:00:00,29.2071533203125,40.9762573242188,sxkc0e,132,8,65,100
813268.0,2020-02-15T21:00:00,29.2071533203125,40.9762573242188,sxkc0e,102,6,52,59
814411.0,2020-02-15T22:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,8,70,63
816710.0,2020-02-15T23:00:00,29.2071533203125,40.9762573242188,sxkc0e,130,11,71,70
818660.0,2020-02-16T00:00:00,29.2071533203125,40.9762573242188,sxkc0e,130,6,64,63
820641.0,2020-02-16T01:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,24,64,40
823138.0,2020-02-16T02:00:00,29.2071533203125,40.9762573242188,sxkc0e,130,42,65,16
826771.0,2020-02-16T03:00:00,29.2071533203125,40.9762573242188,sxkc0e,100,21,63,10
826834.0,2020-02-16T04:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,29,60,9
829838.0,2020-02-16T05:00:00,29.2071533203125,40.9762573242188,sxkc0e,86,33,64,11
831609.0,2020-02-16T06:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,6,65,37
835195.0,2020-02-16T07:00:00,29.2071533203125,40.9762573242188,sxkc0e,105,13,63,31
836222.0,2020-02-16T08:00:00,29.2071533203125,40.9762573242188,sxkc0e,126,9,65,42
839184.0,2020-02-16T09:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,10,70,55
841615.0,2020-02-16T10:00:00,29.2071533203125,40.9762573242188,sxkc0e,134,7,68,51
844511.0,2020-02-16T11:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,6,59,56
845056.0,2020-02-16T12:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,8,64,74
849082.0,2020-02-16T13:00:00,29.2071533203125,40.9762573242188,sxkc0e,125,6,57,102
849526.0,2020-02-16T14:00:00,29.2071533203125,40.9762573242188,sxkc0e,121,7,55,78
853932.0,2020-02-16T15:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,6,54,88
856075.0,2020-02-16T16:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,7,59,99
857702.0,2020-02-16T17:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,7,60,87
859564.0,2020-02-16T18:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,8,60,42
861932.0,2020-02-16T19:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,8,58,79
864019.0,2020-02-16T20:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,8,64,81
866041.0,2020-02-16T21:00:00,29.2071533203125,40.9762573242188,sxkc0e,117,12,63,59
869823.0,2020-02-16T22:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,7,59,63
870580.0,2020-02-16T23:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,14,72,45
874171.0,2020-02-17T00:00:00,29.2071533203125,40.9762573242188,sxkc0e,129,15,59,44
876402.0,2020-02-17T01:00:00,29.2071533203125,40.9762573242188,sxkc0e,103,18,58,23
877156.0,2020-02-17T02:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,14,56,20
879966.0,2020-02-17T03:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,22,50,6
881566.0,2020-02-17T04:00:00,29.2071533203125,40.9762573242188,sxkc0e,102,19,53,19
884280.0,2020-02-17T05:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,18,65,65
887133.0,2020-02-17T06:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,6,62,137
889056.0,2020-02-17T07:00:00,29.2071533203125,40.9762573242188,sxkc0e,106,6,39,234
890773.0,2020-02-17T08:00:00,29.2071533203125,40.9762573242188,sxkc0e,100,6,37,150
893353.0,2020-02-17T09:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,6,46,160
896007.0,2020-02-17T10:00:00,29.2071533203125,40.9762573242188,sxkc0e,123,6,51,149
897960.0,2020-02-17T11:00:00,29.2071533203125,40.9762573242188,sxkc0e,105,6,50,113
899362.0,2020-02-17T12:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,6,53,132
903008.0,2020-02-17T13:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,6,58,123
904126.0,2020-02-17T14:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,51,115
906580.0,2020-02-17T15:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,6,52,120
910364.0,2020-02-17T16:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,6,50,157
913071.0,2020-02-17T17:00:00,29.2071533203125,40.9762573242188,sxkc0e,102,6,49,146
913635.0,2020-02-17T18:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,6,49,185
915599.0,2020-02-17T19:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,6,51,193
919823.0,2020-02-17T20:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,6,55,134
920179.0,2020-02-17T21:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,10,59,96
923134.0,2020-02-17T22:00:00,29.2071533203125,40.9762573242188,sxkc0e,129,7,60,62
925367.0,2020-02-17T23:00:00,29.2071533203125,40.9762573242188,sxkc0e,125,7,54,75
928669.0,2020-02-18T00:00:00,29.2071533203125,40.9762573242188,sxkc0e,121,17,65,52
929755.0,2020-02-18T01:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,16,48,24
932614.0,2020-02-18T02:00:00,29.2071533203125,40.9762573242188,sxkc0e,101,32,60,16
934719.0,2020-02-18T03:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,11,54,14
937387.0,2020-02-18T04:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,9,58,31
938795.0,2020-02-18T05:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,8,58,49
940466.0,2020-02-18T06:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,6,61,115
943354.0,2020-02-18T07:00:00,29.2071533203125,40.9762573242188,sxkc0e,122,7,47,148
945689.0,2020-02-18T08:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,45,139
948054.0,2020-02-18T09:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,6,47,131
949422.0,2020-02-18T10:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,9,54,96
952703.0,2020-02-18T11:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,8,50,104
955071.0,2020-02-18T12:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,6,49,79
956234.0,2020-02-18T13:00:00,29.2071533203125,40.9762573242188,sxkc0e,122,6,52,102
959107.0,2020-02-18T14:00:00,29.2071533203125,40.9762573242188,sxkc0e,106,8,51,59
961045.0,2020-02-18T15:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,8,55,89
963687.0,2020-02-18T16:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,6,48,66
966685.0,2020-02-18T17:00:00,29.2071533203125,40.9762573242188,sxkc0e,92,8,47,72
969353.0,2020-02-18T18:00:00,29.2071533203125,40.9762573242188,sxkc0e,95,6,50,80
969805.0,2020-02-18T19:00:00,29.2071533203125,40.9762573242188,sxkc0e,106,6,50,77
972215.0,2020-02-18T20:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,6,61,98
974357.0,2020-02-18T21:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,6,67,49
978382.0,2020-02-18T22:00:00,29.2071533203125,40.9762573242188,sxkc0e,105,13,58,51
979095.0,2020-02-18T23:00:00,29.2071533203125,40.9762573242188,sxkc0e,130,15,60,31
981795.0,2020-02-19T00:00:00,29.2071533203125,40.9762573242188,sxkc0e,95,10,57,35
983953.0,2020-02-19T01:00:00,29.2071533203125,40.9762573242188,sxkc0e,96,7,61,20
986821.0,2020-02-19T02:00:00,29.2071533203125,40.9762573242188,sxkc0e,130,20,54,15
988782.0,2020-02-19T03:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,27,57,9
990874.0,2020-02-19T04:00:00,29.2071533203125,40.9762573242188,sxkc0e,101,19,54,19
993360.0,2020-02-19T05:00:00,29.2071533203125,40.9762573242188,sxkc0e,94,19,65,34
994281.0,2020-02-19T06:00:00,29.2071533203125,40.9762573242188,sxkc0e,124,9,62,64
995953.0,2020-02-19T07:00:00,29.2071533203125,40.9762573242188,sxkc0e,105,6,41,90
998254.0,2020-02-19T08:00:00,29.2071533203125,40.9762573242188,sxkc0e,96,8,41,60
1002486.0,2020-02-19T09:00:00,29.2071533203125,40.9762573242188,sxkc0e,106,7,44,100
1004554.0,2020-02-19T10:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,6,50,100
1005823.0,2020-02-19T11:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,8,52,72
1008582.0,2020-02-19T12:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,7,57,57
1010507.0,2020-02-19T13:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,9,47,99
1014016.0,2020-02-19T14:00:00,29.2071533203125,40.9762573242188,sxkc0e,105,9,53,62
1014740.0,2020-02-19T15:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,7,50,70
1016469.0,2020-02-19T16:00:00,29.2071533203125,40.9762573242188,sxkc0e,100,11,49,85
1019105.0,2020-02-19T17:00:00,29.2071533203125,40.9762573242188,sxkc0e,112,7,51,89
1021057.0,2020-02-19T18:00:00,29.2071533203125,40.9762573242188,sxkc0e,110,6,43,177
1023954.0,2020-02-19T19:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,6,48,186
1026497.0,2020-02-19T20:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,57,129
1028386.0,2020-02-19T21:00:00,29.2071533203125,40.9762573242188,sxkc0e,129,7,62,99
1030736.0,2020-02-19T22:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,10,59,93
1033027.0,2020-02-19T23:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,8,56,75
1034847.0,2020-02-20T00:00:00,29.2071533203125,40.9762573242188,sxkc0e,131,12,66,60
1037503.0,2020-02-20T01:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,17,57,35
1039024.0,2020-02-20T02:00:00,29.2071533203125,40.9762573242188,sxkc0e,99,29,61,21
1042665.0,2020-02-20T03:00:00,29.2071533203125,40.9762573242188,sxkc0e,102,15,63,21
1043657.0,2020-02-20T04:00:00,29.2071533203125,40.9762573242188,sxkc0e,101,19,64,26
1047504.0,2020-02-20T05:00:00,29.2071533203125,40.9762573242188,sxkc0e,118,8,65,70
1048124.0,2020-02-20T06:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,7,59,136
1051320.0,2020-02-20T07:00:00,29.2071533203125,40.9762573242188,sxkc0e,120,6,46,232
1054110.0,2020-02-20T08:00:00,29.2071533203125,40.9762573242188,sxkc0e,123,6,42,206
1056063.0,2020-02-20T09:00:00,29.2071533203125,40.9762573242188,sxkc0e,103,6,47,181
1058490.0,2020-02-20T10:00:00,29.2071533203125,40.9762573242188,sxkc0e,125,6,50,157
1060153.0,2020-02-20T11:00:00,29.2071533203125,40.9762573242188,sxkc0e,103,6,49,139
1061505.0,2020-02-20T12:00:00,29.2071533203125,40.9762573242188,sxkc0e,111,6,51,177
1063922.0,2020-02-20T13:00:00,29.2071533203125,40.9762573242188,sxkc0e,119,7,48,152
1067997.0,2020-02-20T14:00:00,29.2071533203125,40.9762573242188,sxkc0e,105,8,47,130
1070195.0,2020-02-20T15:00:00,29.2071533203125,40.9762573242188,sxkc0e,103,6,45,125
1072180.0,2020-02-20T16:00:00,29.2071533203125,40.9762573242188,sxkc0e,97,6,46,71
1074115.0,2020-02-20T17:00:00,29.2071533203125,40.9762573242188,sxkc0e,96,8,45,130
1075425.0,2020-02-20T18:00:00,29.2071533203125,40.9762573242188,sxkc0e,98,6,47,186
1078482.0,2020-02-21T09:00:00,29.2071533203125,40.9762573242188,sxkc0e,106,6,44,124
1081515.0,2020-02-21T10:00:00,29.2071533203125,40.9762573242188,sxkc0e,108,6,43,145
1082869.0,2020-02-21T11:00:00,29.2071533203125,40.9762573242188,sxkc0e,103,6,50,164
1086129.0,2020-02-21T12:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,6,52,129
1087061.0,2020-02-21T13:00:00,29.2071533203125,40.9762573242188,sxkc0e,104,6,51,141
1091049.0,2020-02-21T14:00:00,29.2071533203125,40.9762573242188,sxkc0e,113,6,47,117
1093534.0,2020-02-21T15:00:00,29.2071533203125,40.9762573242188,sxkc0e,116,6,45,161
1093824.0,2020-02-21T16:00:00,29.2071533203125,40.9762573242188,sxkc0e,107,6,44,150
1098107.0,2020-02-21T17:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,6,44,135
1100225.0,2020-02-21T18:00:00,29.2071533203125,40.9762573242188,sxkc0e,109,6,42,188
1101998.0,2020-02-21T19:00:00,29.2071533203125,40.9762573242188,sxkc0e,106,6,47,168
1103677.0,2020-02-21T20:00:00,29.2071533203125,40.9762573242188,sxkc0e,137,9,60,147
1106283.0,2020-02-21T21:00:00,29.2071533203125,40.9762573242188,sxkc0e,114,10,57,118
1109738.0,2020-02-21T22:00:00,29.2071533203125,40.9762573242188,sxkc0e,129,8,63,93
1111448.0,2020-02-21T23:00:00,29.2071533203125,40.9762573242188,sxkc0e,137,8,63,84
1113261.0,2020-02-22T00:00:00,29.2071533203125,40.9762573242188,sxkc0e,115,12,65,59
